91142 Y36241D 1 War op w explosn due to acc disch of own munit, civ, subs    War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian, subsequent encounter
91143 Y36241S 1 War op w explosn due to acc disch of own munit, civ, sequela War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian, sequela
91144 Y3625   0 War operations involving fragments from munitions            War operations involving fragments from munitions
91145 Y36250  0 War operations involving fragments from munitions, milt      War operations involving fragments from munitions, military personnel
91146 Y36250A 1 War op involving fragments from munitions, milt, init        War operations involving fragments from munitions, military personnel, initial encounter
91147 Y36250D 1 War op involving fragments from munitions, milt, subs        War operations involving fragments from munitions, military personnel, subsequent encounter
91148 Y36250S 1 War op involving fragments from munitions, milt, sequela     War operations involving fragments from munitions, military personnel, sequela
91149 Y36251  0 War operations involving fragments from munitions, civilian  War operations involving fragments from munitions, civilian
91150 Y36251A 1 War op involving fragments from munitions, civilian, init    War operations involving fragments from munitions, civilian, initial encounter
91151 Y36251D 1 War op involving fragments from munitions, civilian, subs    War operations involving fragments from munitions, civilian, subsequent encounter
91152 Y36251S 1 War op involving fragments from munitions, civilian, sequela War operations involving fragments from munitions, civilian, sequela
91153 Y3626   0 War op involving fragments of improv explosive device        War operations involving fragments of improvised explosive device [IED]
91154 Y36260  0 War op involving fragments of improv explosive device, milt  War operations involving fragments of improvised explosive device [IED], military personnel
91155 Y36260A 1 War op involving fragmt of improv explosv device, milt, init War operations involving fragments of improvised explosive device [IED], military personnel, initial encounter
91156 Y36260D 1 War op involving fragmt of improv explosv device, milt, subs War operations involving fragments of improvised explosive device [IED], military personnel, subsequent encounter
91157 Y36260S 1 War op w fragmt of improv explosv device, milt, sequela      War operations involving fragments of improvised explosive device [IED], military personnel, sequela
91158 Y36261  0 War op involving fragmt of improv explosv device, civilian   War operations involving fragments of improvised explosive device [IED], civilian
91159 Y36261A 1 War op w fragmt of improv explosv device, civilian, init     War operations involving fragments of improvised explosive device [IED], civilian, initial encounter
91160 Y36261D 1 War op w fragmt of improv explosv device, civilian, subs     War operations involving fragments of improvised explosive device [IED], civilian, subsequent encounter
91161 Y36261S 1 War op w fragmt of improv explosv device, civilian, sequela  War operations involving fragments of improvised explosive device [IED], civilian, sequela
91162 Y3627   0 War operations involving fragments from weapons              War operations involving fragments from weapons
91163 Y36270  0 War operations involving fragments from weapons, milt        War operations involving fragments from weapons, military personnel
91164 Y36270A 1 War operations involving fragments from weapons, milt, init  War operations involving fragments from weapons, military personnel, initial encounter
91165 Y36270D 1 War operations involving fragments from weapons, milt, subs  War operations involving fragments from weapons, military personnel, subsequent encounter
91166 Y36270S 1 War op involving fragments from weapons, milt, sequela       War operations involving fragments from weapons, military personnel, sequela
91167 Y36271  0 War operations involving fragments from weapons, civilian    War operations involving fragments from weapons, civilian
91168 Y36271A 1 War op involving fragments from weapons, civilian, init      War operations involving fragments from weapons, civilian, initial encounter
91169 Y36271D 1 War op involving fragments from weapons, civilian, subs      War operations involving fragments from weapons, civilian, subsequent encounter
91170 Y36271S 1 War op involving fragments from weapons, civilian, sequela   War operations involving fragments from weapons, civilian, sequela
91171 Y3629   0 War operations involving other explosions and fragments      War operations involving other explosions and fragments
91172 Y36290  0 War operations involving oth explosions and fragments, milt  War operations involving other explosions and fragments, military personnel
91173 Y36290A 1 War op involving oth explosn and fragments, milt, init       War operations involving other explosions and fragments, military personnel, initial encounter
91174 Y36290D 1 War op involving oth explosn and fragments, milt, subs       War operations involving other explosions and fragments, military personnel, subsequent encounter
91175 Y36290S 1 War op involving oth explosn and fragments, milt, sequela    War operations involving other explosions and fragments, military personnel, sequela
91176 Y36291  0 War operations involving oth explosn and fragments, civilian War operations involving other explosions and fragments, civilian
91177 Y36291A 1 War op involving oth explosn and fragments, civilian, init   War operations involving other explosions and fragments, civilian, initial encounter
91178 Y36291D 1 War op involving oth explosn and fragments, civilian, subs   War operations involving other explosions and fragments, civilian, subsequent encounter
91179 Y36291S 1 War op involving oth explosn and fragmt, civilian, sequela   War operations involving other explosions and fragments, civilian, sequela
91180 Y363    0 War operations involving fire/hot subst                      War operations involving fires, conflagrations and hot substances
91181 Y3630   0 War operations involving unsp fire/conflagr/hot subst        War operations involving unspecified fire, conflagration and hot substance
91182 Y36300  0 War operations involving unsp fire/conflagr/hot subst, milt  War operations involving unspecified fire, conflagration and hot substance, military personnel
91183 Y36300A 1 War op involving unsp fire/conflagr/hot subst, milt, init    War operations involving unspecified fire, conflagration and hot substance, military personnel, initial encounter
91184 Y36300D 1 War op involving unsp fire/conflagr/hot subst, milt, subs    War operations involving unspecified fire, conflagration and hot substance, military personnel, subsequent encounter
91185 Y36300S 1 War op involving unsp fire/conflagr/hot subst, milt, sequela War operations involving unspecified fire, conflagration and hot substance, military personnel, sequela
91186 Y36301  0 War op involving unsp fire/conflagr/hot subst, civilian      War operations involving unspecified fire, conflagration and hot substance, civilian
91187 Y36301A 1 War op w unsp fire/conflagr/hot subst, civilian, init        War operations involving unspecified fire, conflagration and hot substance, civilian, initial encounter
91188 Y36301D 1 War op w unsp fire/conflagr/hot subst, civilian, subs        War operations involving unspecified fire, conflagration and hot substance, civilian, subsequent encounter
91189 Y36301S 1 War op w unsp fire/conflagr/hot subst, civilian, sequela     War operations involving unspecified fire, conflagration and hot substance, civilian, sequela
91190 Y3631   0 War operations involving gasoline bomb                       War operations involving gasoline bomb
91191 Y36310  0 War operations involving gasoline bomb, military personnel   War operations involving gasoline bomb, military personnel
91192 Y36310A 1 War operations involving gasoline bomb, milt, init           War operations involving gasoline bomb, military personnel, initial encounter
91193 Y36310D 1 War operations involving gasoline bomb, milt, subs           War operations involving gasoline bomb, military personnel, subsequent encounter
91194 Y36310S 1 War operations involving gasoline bomb, milt, sequela        War operations involving gasoline bomb, military personnel, sequela
91195 Y36311  0 War operations involving gasoline bomb, civilian             War operations involving gasoline bomb, civilian
91196 Y36311A 1 War operations involving gasoline bomb, civilian, init       War operations involving gasoline bomb, civilian, initial encounter
91197 Y36311D 1 War operations involving gasoline bomb, civilian, subs       War operations involving gasoline bomb, civilian, subsequent encounter
91198 Y36311S 1 War operations involving gasoline bomb, civilian, sequela    War operations involving gasoline bomb, civilian, sequela
91199 Y3632   0 War operations involving incendiary bullet                   War operations involving incendiary bullet
91200 Y36320  0 War operations involving incendiary bullet, milt             War operations involving incendiary bullet, military personnel
91201 Y36320A 1 War operations involving incendiary bullet, milt, init       War operations involving incendiary bullet, military personnel, initial encounter
91202 Y36320D 1 War operations involving incendiary bullet, milt, subs       War operations involving incendiary bullet, military personnel, subsequent encounter
91203 Y36320S 1 War operations involving incendiary bullet, milt, sequela    War operations involving incendiary bullet, military personnel, sequela
91204 Y36321  0 War operations involving incendiary bullet, civilian         War operations involving incendiary bullet, civilian
91205 Y36321A 1 War operations involving incendiary bullet, civilian, init   War operations involving incendiary bullet, civilian, initial encounter
91206 Y36321D 1 War operations involving incendiary bullet, civilian, subs   War operations involving incendiary bullet, civilian, subsequent encounter
91207 Y36321S 1 War op involving incendiary bullet, civilian, sequela        War operations involving incendiary bullet, civilian, sequela
91208 Y3633   0 War operations involving flamethrower                        War operations involving flamethrower
91209 Y36330  0 War operations involving flamethrower, military personnel    War operations involving flamethrower, military personnel
91210 Y36330A 1 War operations involving flamethrower, milt, init            War operations involving flamethrower, military personnel, initial encounter
91211 Y36330D 1 War operations involving flamethrower, milt, subs            War operations involving flamethrower, military personnel, subsequent encounter
91212 Y36330S 1 War operations involving flamethrower, milt, sequela         War operations involving flamethrower, military personnel, sequela
91213 Y36331  0 War operations involving flamethrower, civilian              War operations involving flamethrower, civilian
91214 Y36331A 1 War operations involving flamethrower, civilian, init encntr War operations involving flamethrower, civilian, initial encounter
91215 Y36331D 1 War operations involving flamethrower, civilian, subs encntr War operations involving flamethrower, civilian, subsequent encounter
91216 Y36331S 1 War operations involving flamethrower, civilian, sequela     War operations involving flamethrower, civilian, sequela
91217 Y3639   0 War operations involving oth fire/hot subst                  War operations involving other fires, conflagrations and hot substances
91218 Y36390  0 War operations involving oth fire/hot subst, milt            War operations involving other fires, conflagrations and hot substances, military personnel
91219 Y36390A 1 War operations involving oth fire/hot subst, milt, init      War operations involving other fires, conflagrations and hot substances, military personnel, initial encounter
91220 Y36390D 1 War operations involving oth fire/hot subst, milt, subs      War operations involving other fires, conflagrations and hot substances, military personnel, subsequent encounter
91221 Y36390S 1 War operations involving oth fire/hot subst, milt, sequela   War operations involving other fires, conflagrations and hot substances, military personnel, sequela
91222 Y36391  0 War operations involving oth fire/hot subst, civilian        War operations involving other fires, conflagrations and hot substances, civilian
91223 Y36391A 1 War operations involving oth fire/hot subst, civilian, init  War operations involving other fires, conflagrations and hot substances, civilian, initial encounter
91224 Y36391D 1 War operations involving oth fire/hot subst, civilian, subs  War operations involving other fires, conflagrations and hot substances, civilian, subsequent encounter
91225 Y36391S 1 War op involving oth fire/hot subst, civilian, sequela       War operations involving other fires, conflagrations and hot substances, civilian, sequela
91226 Y364    0 War op involving firearm discharge and oth conventl warfare  War operations involving firearm discharge and other forms of conventional warfare
91227 Y3641   0 War operations involving rubber bullets                      War operations involving rubber bullets
91228 Y36410  0 War operations involving rubber bullets, military personnel  War operations involving rubber bullets, military personnel
91229 Y36410A 1 War operations involving rubber bullets, milt, init          War operations involving rubber bullets, military personnel, initial encounter
91230 Y36410D 1 War operations involving rubber bullets, milt, subs          War operations involving rubber bullets, military personnel, subsequent encounter
91231 Y36410S 1 War operations involving rubber bullets, milt, sequela       War operations involving rubber bullets, military personnel, sequela
91232 Y36411  0 War operations involving rubber bullets, civilian            War operations involving rubber bullets, civilian
91233 Y36411A 1 War operations involving rubber bullets, civilian, init      War operations involving rubber bullets, civilian, initial encounter
91234 Y36411D 1 War operations involving rubber bullets, civilian, subs      War operations involving rubber bullets, civilian, subsequent encounter
91235 Y36411S 1 War operations involving rubber bullets, civilian, sequela   War operations involving rubber bullets, civilian, sequela
91236 Y3642   0 War operations involving firearms pellets                    War operations involving firearms pellets
91237 Y36420  0 War operations involving firearms pellets, milt              War operations involving firearms pellets, military personnel
91238 Y36420A 1 War operations involving firearms pellets, milt, init        War operations involving firearms pellets, military personnel, initial encounter
91239 Y36420D 1 War operations involving firearms pellets, milt, subs        War operations involving firearms pellets, military personnel, subsequent encounter
91240 Y36420S 1 War operations involving firearms pellets, milt, sequela     War operations involving firearms pellets, military personnel, sequela
91241 Y36421  0 War operations involving firearms pellets, civilian          War operations involving firearms pellets, civilian
91242 Y36421A 1 War operations involving firearms pellets, civilian, init    War operations involving firearms pellets, civilian, initial encounter
91243 Y36421D 1 War operations involving firearms pellets, civilian, subs    War operations involving firearms pellets, civilian, subsequent encounter
91244 Y36421S 1 War operations involving firearms pellets, civilian, sequela War operations involving firearms pellets, civilian, sequela
91245 Y3643   0 War operations involving other firearms discharge            War operations involving other firearms discharge
91246 Y36430  0 War operations involving oth firearms discharge, milt        War operations involving other firearms discharge, military personnel
91247 Y36430A 1 War operations involving oth firearms discharge, milt, init  War operations involving other firearms discharge, military personnel, initial encounter
91248 Y36430D 1 War operations involving oth firearms discharge, milt, subs  War operations involving other firearms discharge, military personnel, subsequent encounter
91249 Y36430S 1 War op involving oth firearms discharge, milt, sequela       War operations involving other firearms discharge, military personnel, sequela
91250 Y36431  0 War operations involving other firearms discharge, civilian  War operations involving other firearms discharge, civilian
91251 Y36431A 1 War op involving oth firearms discharge, civilian, init      War operations involving other firearms discharge, civilian, initial encounter
91252 Y36431D 1 War op involving oth firearms discharge, civilian, subs      War operations involving other firearms discharge, civilian, subsequent encounter
91253 Y36431S 1 War op involving oth firearms discharge, civilian, sequela   War operations involving other firearms discharge, civilian, sequela
91254 Y3644   0 War operations involving unarmed hand to hand combat         War operations involving unarmed hand to hand combat
91255 Y36440  0 War operations involving unarmed hand to hand combat, milt   War operations involving unarmed hand to hand combat, military personnel
91256 Y36440A 1 War op involving unarmed hand to hand combat, milt, init     War operations involving unarmed hand to hand combat, military personnel, initial encounter
91257 Y36440D 1 War op involving unarmed hand to hand combat, milt, subs     War operations involving unarmed hand to hand combat, military personnel, subsequent encounter
91258 Y36440S 1 War op involving unarmed hand to hand combat, milt, sequela  War operations involving unarmed hand to hand combat, military personnel, sequela
91259 Y36441  0 War op involving unarmed hand to hand combat, civilian       War operations involving unarmed hand to hand combat, civilian
91260 Y36441A 1 War op involving unarmed hand to hand combat, civilian, init War operations involving unarmed hand to hand combat, civilian, initial encounter
91261 Y36441D 1 War op involving unarmed hand to hand combat, civilian, subs War operations involving unarmed hand to hand combat, civilian, subsequent encounter
91262 Y36441S 1 War op w unarmed hand to hand combat, civilian, sequela      War operations involving unarmed hand to hand combat, civilian, sequela
91263 Y3645   0 War operations involving combat using blunt/pierc object     War operations involving combat using blunt or piercing object
91264 Y36450  0 War op involving combat using blunt/pierc object, milt       War operations involving combat using blunt or piercing object, military personnel
91265 Y36450A 1 War op involving combat using blunt/pierc object, milt, init War operations involving combat using blunt or piercing object, military personnel, initial encounter
91266 Y36450D 1 War op involving combat using blunt/pierc object, milt, subs War operations involving combat using blunt or piercing object, military personnel, subsequent encounter
91267 Y36450S 1 War op w combat using blunt/pierc object, milt, sequela      War operations involving combat using blunt or piercing object, military personnel, sequela
91268 Y36451  0 War op involving combat using blunt/pierc object, civilian   War operations involving combat using blunt or piercing object, civilian
91269 Y36451A 1 War op w combat using blunt/pierc object, civilian, init     War operations involving combat using blunt or piercing object, civilian, initial encounter
91270 Y36451D 1 War op w combat using blunt/pierc object, civilian, subs     War operations involving combat using blunt or piercing object, civilian, subsequent encounter
91271 Y36451S 1 War op w combat using blunt/pierc object, civilian, sequela  War operations involving combat using blunt or piercing object, civilian, sequela
91272 Y3646   0 War operations involving intentl restriction of air/airwy    War operations involving intentional restriction of air and airway
91273 Y36460  0 War operations involving intentl restrict of air/airwy, milt War operations involving intentional restriction of air and airway, military personnel
91274 Y36460A 1 War op involving intentl restrict of air/airwy, milt, init   War operations involving intentional restriction of air and airway, military personnel, initial encounter
91275 Y36460D 1 War op involving intentl restrict of air/airwy, milt, subs   War operations involving intentional restriction of air and airway, military personnel, subsequent encounter
91276 Y36460S 1 War op w intentl restrict of air/airwy, milt, sequela        War operations involving intentional restriction of air and airway, military personnel, sequela
91277 Y36461  0 War op involving intentl restrict of air/airwy, civilian     War operations involving intentional restriction of air and airway, civilian
91278 Y36461A 1 War op w intentl restrict of air/airwy, civilian, init       War operations involving intentional restriction of air and airway, civilian, initial encounter
91279 Y36461D 1 War op w intentl restrict of air/airwy, civilian, subs       War operations involving intentional restriction of air and airway, civilian, subsequent encounter
91280 Y36461S 1 War op w intentl restrict of air/airwy, civilian, sequela    War operations involving intentional restriction of air and airway, civilian, sequela
91281 Y3647   0 War operations involving unintent restriction of air/airwy   War operations involving unintentional restriction of air and airway
91282 Y36470  0 War op involving unintent restrict of air/airwy, milt        War operations involving unintentional restriction of air and airway, military personnel
91283 Y36470A 1 War op involving unintent restrict of air/airwy, milt, init  War operations involving unintentional restriction of air and airway, military personnel, initial encounter
91284 Y36470D 1 War op involving unintent restrict of air/airwy, milt, subs  War operations involving unintentional restriction of air and airway, military personnel, subsequent encounter
91285 Y36470S 1 War op w unintent restrict of air/airwy, milt, sequela       War operations involving unintentional restriction of air and airway, military personnel, sequela
91286 Y36471  0 War op involving unintent restrict of air/airwy, civilian    War operations involving unintentional restriction of air and airway, civilian
91287 Y36471A 1 War op w unintent restrict of air/airwy, civilian, init      War operations involving unintentional restriction of air and airway, civilian, initial encounter
91288 Y36471D 1 War op w unintent restrict of air/airwy, civilian, subs      War operations involving unintentional restriction of air and airway, civilian, subsequent encounter
91289 Y36471S 1 War op w unintent restrict of air/airwy, civilian, sequela   War operations involving unintentional restriction of air and airway, civilian, sequela
91290 Y3649   0 War operations involving other forms of conventional warfare War operations involving other forms of conventional warfare
91291 Y36490  0 War operations involving oth conventional warfare, milt      War operations involving other forms of conventional warfare, military personnel
91292 Y36490A 1 War operations involving oth conventl warfare, milt, init    War operations involving other forms of conventional warfare, military personnel, initial encounter
91293 Y36490D 1 War operations involving oth conventl warfare, milt, subs    War operations involving other forms of conventional warfare, military personnel, subsequent encounter
91294 Y36490S 1 War operations involving oth conventl warfare, milt, sequela War operations involving other forms of conventional warfare, military personnel, sequela
91295 Y36491  0 War operations involving oth conventional warfare, civilian  War operations involving other forms of conventional warfare, civilian
91296 Y36491A 1 War op involving oth conventl warfare, civilian, init        War operations involving other forms of conventional warfare, civilian, initial encounter
91297 Y36491D 1 War op involving oth conventl warfare, civilian, subs        War operations involving other forms of conventional warfare, civilian, subsequent encounter
91298 Y36491S 1 War op involving oth conventl warfare, civilian, sequela     War operations involving other forms of conventional warfare, civilian, sequela
91299 Y365    0 War operations involving nuclear weapons                     War operations involving nuclear weapons
91300 Y3650   0 War operations involving unsp effect of nuclear weapon       War operations involving unspecified effect of nuclear weapon
91301 Y36500  0 War operations involving unsp effect of nuclear weapon, milt War operations involving unspecified effect of nuclear weapon, military personnel
91302 Y36500A 1 War op involving unsp effect of nuclear weapon, milt, init   War operations involving unspecified effect of nuclear weapon, military personnel, initial encounter
91303 Y36500D 1 War op involving unsp effect of nuclear weapon, milt, subs   War operations involving unspecified effect of nuclear weapon, military personnel, subsequent encounter
91304 Y36500S 1 War op w unsp effect of nuclear weapon, milt, sequela        War operations involving unspecified effect of nuclear weapon, military personnel, sequela
91305 Y36501  0 War op involving unsp effect of nuclear weapon, civilian     War operations involving unspecified effect of nuclear weapon, civilian
91306 Y36501A 1 War op w unsp effect of nuclear weapon, civilian, init       War operations involving unspecified effect of nuclear weapon, civilian, initial encounter
91307 Y36501D 1 War op w unsp effect of nuclear weapon, civilian, subs       War operations involving unspecified effect of nuclear weapon, civilian, subsequent encounter
91308 Y36501S 1 War op w unsp effect of nuclear weapon, civilian, sequela    War operations involving unspecified effect of nuclear weapon, civilian, sequela
91309 Y3651   0 War op involving direct blast effect of nuclear weapon       War operations involving direct blast effect of nuclear weapon
91310 Y36510  0 War op involving direct blast effect of nuclear weapon, milt War operations involving direct blast effect of nuclear weapon, military personnel
91311 Y36510A 1 War op w direct blast effect of nuclear weapon, milt, init   War operations involving direct blast effect of nuclear weapon, military personnel, initial encounter
91312 Y36510D 1 War op w direct blast effect of nuclear weapon, milt, subs   War operations involving direct blast effect of nuclear weapon, military personnel, subsequent encounter
91313 Y36510S 1 War op w direct blast effect of nuclr weapon, milt, sequela  War operations involving direct blast effect of nuclear weapon, military personnel, sequela
91314 Y36511  0 War op w direct blast effect of nuclear weapon, civilian     War operations involving direct blast effect of nuclear weapon, civilian
91315 Y36511A 1 War op w direct blast effect of nuclear weapon, civ, init    War operations involving direct blast effect of nuclear weapon, civilian, initial encounter
91316 Y36511D 1 War op w direct blast effect of nuclear weapon, civ, subs    War operations involving direct blast effect of nuclear weapon, civilian, subsequent encounter
91317 Y36511S 1 War op w direct blast effect of nuclear weapon, civ, sequela War operations involving direct blast effect of nuclear weapon, civilian, sequela
91318 Y3652   0 War op involving indirect blast effect of nuclear weapon     War operations involving indirect blast effect of nuclear weapon
91319 Y36520  0 War op w indirect blast effect of nuclear weapon, milt       War operations involving indirect blast effect of nuclear weapon, military personnel
91320 Y36520A 1 War op w indirect blast effect of nuclear weapon, milt, init War operations involving indirect blast effect of nuclear weapon, military personnel, initial encounter
91321 Y36520D 1 War op w indirect blast effect of nuclear weapon, milt, subs War operations involving indirect blast effect of nuclear weapon, military personnel, subsequent encounter
91322 Y36520S 1 War op w indir blast effect of nuclear weapon, milt, sequela War operations involving indirect blast effect of nuclear weapon, military personnel, sequela
91323 Y36521  0 War op w indirect blast effect of nuclear weapon, civilian   War operations involving indirect blast effect of nuclear weapon, civilian
91324 Y36521A 1 War op w indirect blast effect of nuclear weapon, civ, init  War operations involving indirect blast effect of nuclear weapon, civilian, initial encounter
91325 Y36521D 1 War op w indirect blast effect of nuclear weapon, civ, subs  War operations involving indirect blast effect of nuclear weapon, civilian, subsequent encounter
91326 Y36521S 1 War op w indir blast effect of nuclear weapon, civ, sequela  War operations involving indirect blast effect of nuclear weapon, civilian, sequela
91327 Y3653   0 War op involving thermal radn effect of nuclear weapon       War operations involving thermal radiation effect of nuclear weapon
91328 Y36530  0 War op involving thermal radn effect of nuclear weapon, milt War operations involving thermal radiation effect of nuclear weapon, military personnel
91329 Y36530A 1 War op w thermal radn effect of nuclear weapon, milt, init   War operations involving thermal radiation effect of nuclear weapon, military personnel, initial encounter
91330 Y36530D 1 War op w thermal radn effect of nuclear weapon, milt, subs   War operations involving thermal radiation effect of nuclear weapon, military personnel, subsequent encounter
91331 Y36530S 1 War op w thermal radn effect of nuclr weapon, milt, sequela  War operations involving thermal radiation effect of nuclear weapon, military personnel, sequela
91332 Y36531  0 War op w thermal radn effect of nuclear weapon, civilian     War operations involving thermal radiation effect of nuclear weapon, civilian
91333 Y36531A 1 War op w thermal radn effect of nuclear weapon, civ, init    War operations involving thermal radiation effect of nuclear weapon, civilian, initial encounter
91334 Y36531D 1 War op w thermal radn effect of nuclear weapon, civ, subs    War operations involving thermal radiation effect of nuclear weapon, civilian, subsequent encounter
91335 Y36531S 1 War op w thermal radn effect of nuclear weapon, civ, sequela War operations involving thermal radiation effect of nuclear weapon, civilian, sequela
91336 Y3654   0 War operation w nuclear radiation effects of nuclear weapon  War operation involving nuclear radiation effects of nuclear weapon
91337 Y36540  0 War op w nuclear radiation effects of nuclear weapon, milt   War operation involving nuclear radiation effects of nuclear weapon, military personnel
91338 Y36540A 1 War op w nuclear radiation eff of nuclear weapon, milt, init War operation involving nuclear radiation effects of nuclear weapon, military personnel, initial encounter
91339 Y36540D 1 War op w nuclear radiation eff of nuclear weapon, milt, subs War operation involving nuclear radiation effects of nuclear weapon, military personnel, subsequent encounter
91340 Y36540S 1 War op w nuclr radiation eff of nuclr weapon, milt, sequela  War operation involving nuclear radiation effects of nuclear weapon, military personnel, sequela
91341 Y36541  0 War op w nuclear radiation effects of nuclear weapon, civ    War operation involving nuclear radiation effects of nuclear weapon, civilian
91342 Y36541A 1 War op w nuclear radiation eff of nuclear weapon, civ, init  War operation involving nuclear radiation effects of nuclear weapon, civilian, initial encounter
91343 Y36541D 1 War op w nuclear radiation eff of nuclear weapon, civ, subs  War operation involving nuclear radiation effects of nuclear weapon, civilian, subsequent encounter
91344 Y36541S 1 War op w nuclr radiation eff of nuclear weapon, civ, sequela War operation involving nuclear radiation effects of nuclear weapon, civilian, sequela
91345 Y3659   0 War operation involving other effects of nuclear weapons     War operation involving other effects of nuclear weapons
91346 Y36590  0 War operation involving oth effects of nuclear weapons, milt War operation involving other effects of nuclear weapons, military personnel
91347 Y36590A 1 War operation w oth effects of nuclear weapons, milt, init   War operation involving other effects of nuclear weapons, military personnel, initial encounter
91348 Y36590D 1 War operation w oth effects of nuclear weapons, milt, subs   War operation involving other effects of nuclear weapons, military personnel, subsequent encounter
91349 Y36590S 1 War op w oth effects of nuclear weapons, milt, sequela       War operation involving other effects of nuclear weapons, military personnel, sequela
91350 Y36591  0 War operation w oth effects of nuclear weapons, civilian     War operation involving other effects of nuclear weapons, civilian
91351 Y36591A 1 War op w oth effects of nuclear weapons, civilian, init      War operation involving other effects of nuclear weapons, civilian, initial encounter
91352 Y36591D 1 War op w oth effects of nuclear weapons, civilian, subs      War operation involving other effects of nuclear weapons, civilian, subsequent encounter
91353 Y36591S 1 War op w oth effects of nuclear weapons, civilian, sequela   War operation involving other effects of nuclear weapons, civilian, sequela
91354 Y366    0 War operations involving biological weapons                  War operations involving biological weapons
91355 Y366X   0 War operations involving biological weapons                  War operations involving biological weapons
91356 Y366X0  0 War operations involving biological weapons, milt            War operations involving biological weapons, military personnel
91357 Y366X0A 1 War operations involving biological weapons, milt, init      War operations involving biological weapons, military personnel, initial encounter
91358 Y366X0D 1 War operations involving biological weapons, milt, subs      War operations involving biological weapons, military personnel, subsequent encounter
91359 Y366X0S 1 War operations involving biological weapons, milt, sequela   War operations involving biological weapons, military personnel, sequela
91360 Y366X1  0 War operations involving biological weapons, civilian        War operations involving biological weapons, civilian
91361 Y366X1A 1 War operations involving biological weapons, civilian, init  War operations involving biological weapons, civilian, initial encounter
91362 Y366X1D 1 War operations involving biological weapons, civilian, subs  War operations involving biological weapons, civilian, subsequent encounter
91363 Y366X1S 1 War operations involving biolg weapons, civilian, sequela    War operations involving biological weapons, civilian, sequela
91364 Y367    0 War op involving chemical weapons and oth unconvtl warfare   War operations involving chemical weapons and other forms of unconventional warfare
91365 Y367X   0 War op involving chemical weapons and oth unconvtl warfare   War operations involving chemical weapons and other forms of unconventional warfare
91366 Y367X0  0 War op w chemical weapons and oth unconvtl warfare, milt     War operations involving chemical weapons and other forms of unconventional warfare, military personnel
91367 Y367X0A 1 War op w chem weapons and oth unconvtl warfare, milt, init   War operations involving chemical weapons and other forms of unconventional warfare, military personnel, initial encounter
91368 Y367X0D 1 War op w chem weapons and oth unconvtl warfare, milt, subs   War operations involving chemical weapons and other forms of unconventional warfare, military personnel, subsequent encounter
91369 Y367X0S 1 War op w chem weapons and oth unconvtl warfare, milt, sqla   War operations involving chemical weapons and other forms of unconventional warfare, military personnel, sequela
91370 Y367X1  0 War op w chemical weapons and oth unconvtl warfare, civilian War operations involving chemical weapons and other forms of unconventional warfare, civilian
91371 Y367X1A 1 War op w chem weapons and oth unconvtl warfare, civ, init    War operations involving chemical weapons and other forms of unconventional warfare, civilian, initial encounter
91372 Y367X1D 1 War op w chem weapons and oth unconvtl warfare, civ, subs    War operations involving chemical weapons and other forms of unconventional warfare, civilian, subsequent encounter
91373 Y367X1S 1 War op w chem weapons and oth unconvtl warfare, civ, sequela War operations involving chemical weapons and other forms of unconventional warfare, civilian, sequela
91374 Y368    0 War operations occurring after cessation of hostilities      War operations occurring after cessation of hostilities
91375 Y3681   0 Explosion of mine placed during war op but exploding after   Explosion of mine placed during war operations but exploding after cessation of hostilities
91376 Y36810  0 Explosn of mine placed during war op but expld after, milt   Explosion of mine placed during war operations but exploding after cessation of hostilities, military personnel
91377 Y36810A 1 Explosn of mine place dur war op but expld aft, milt, init   Explosion of mine placed during war operations but exploding after cessation of hostilities, military personnel, initial encounter
91378 Y36810D 1 Explosn of mine place dur war op but expld aft, milt, subs   Explosion of mine placed during war operations but exploding after cessation of hostilities, military personnel, subsequent encounter
91379 Y36810S 1 Explosn of mine place dur war op but expld aft, milt, sqla   Explosion of mine placed during war operations but exploding after cessation of hostilities, military personnel, sequela
91380 Y36811  0 Explosn of mine placed during war op but expld after, civ    Explosion of mine placed during war operations but exploding after cessation of hostilities, civilian
91381 Y36811A 1 Explosn of mine place dur war op but expld after, civ, init  Explosion of mine placed during war operations but exploding after cessation of hostilities, civilian, initial encounter
91382 Y36811D 1 Explosn of mine place dur war op but expld after, civ, subs  Explosion of mine placed during war operations but exploding after cessation of hostilities, civilian, subsequent encounter
91383 Y36811S 1 Explosn of mine place dur war op but expld after, civ, sqla  Explosion of mine placed during war operations but exploding after cessation of hostilities, civilian, sequela
91384 Y3682   0 Explosion of bomb placed during war op but exploding after   Explosion of bomb placed during war operations but exploding after cessation of hostilities
91385 Y36820  0 Explosn of bomb placed during war op but expld after, milt   Explosion of bomb placed during war operations but exploding after cessation of hostilities, military personnel
91386 Y36820A 1 Explosn of bomb place dur war op but expld aft, milt, init   Explosion of bomb placed during war operations but exploding after cessation of hostilities, military personnel, initial encounter
91387 Y36820D 1 Explosn of bomb place dur war op but expld aft, milt, subs   Explosion of bomb placed during war operations but exploding after cessation of hostilities, military personnel, subsequent encounter
91388 Y36820S 1 Explosn of bomb place dur war op but expld aft, milt, sqla   Explosion of bomb placed during war operations but exploding after cessation of hostilities, military personnel, sequela
